ut,label,pub_year,doi,p_oa,p_oa_gold,p_oa_bronze,p_oa_hybrid,p_oa_green
000268530000004,WOS:000268530000004,2009,10.1037/a0016204,1,0,0,0,1
000268530000005,WOS:000268530000005,2009,10.1037/a0016077,0,0,0,0,0
000268530000006,WOS:000268530000006,2009,10.1037/a0016439,1,0,0,0,1
000268530000007,WOS:000268530000007,2009,10.1037/a0016398,1,0,0,0,1
000268530000008,WOS:000268530000008,2009,10.1037/a0016139,1,0,0,0,1
000268530000009,WOS:000268530000009,2009,10.1037/a0016060,1,0,0,0,1
000268530000010,WOS:000268530000010,2009,10.1037/a0016504,0,0,0,0,0
000268530000011,WOS:000268530000011,2009,10.1037/a0016320,1,0,0,0,1
000268530000012,WOS:000268530000012,2009,10.1037/a0016460,1,0,0,0,1
000268530000013,WOS:000268530000013,2009,10.1037/a0016406,1,0,0,0,1
000268530000014,WOS:000268530000014,2009,10.1037/a0016391,1,0,0,0,1
000268530000015,WOS:000268530000015,2009,10.1037/a0015855,1,0,0,0,1
000268530000016,WOS:000268530000016,2009,10.1037/a0016511,1,0,0,0,1
000268530000017,WOS:000268530000017,2009,10.1037/a0016343,1,0,0,0,1
000268530000018,WOS:000268530000018,2009,10.1037/a0016334,1,0,0,0,1
000268530000019,WOS:000268530000019,2009,10.1037/a0016370,0,0,0,0,0
000268530000020,WOS:000268530000020,2009,10.1037/a0016369,0,0,0,0,0
000268530000021,WOS:000268530000021,2009,10.1037/a0016330,0,0,0,0,0
000268530000022,WOS:000268530000022,2009,10.1037/a0016265,1,0,0,0,1
000268530000023,WOS:000268530000023,2009,10.1037/a0016328,1,0,0,0,1
000268530000024,WOS:000268530000024,2009,10.1037/a0015896,1,0,0,0,1
000268530000025,WOS:000268530000025,2009,10.1037/a0016498,1,0,0,0,1
000268530000026,WOS:000268530000026,2009,10.1037/a0016002,1,0,0,0,1
000268614400011,WOS:000268614400011,2009,10.1016/j.brainresbull.2009.02.002,0,0,0,0,0
000268625700013,WOS:000268625700013,2009,10.1016/j.ijpsycho.2009.02.007,0,0,0,0,0
000268698700007,WOS:000268698700007,2009,10.1002/hbm.20674,0,0,0,0,0
000268698700023,WOS:000268698700023,2009,10.1002/hbm.20696,0,0,0,0,0
000268698700029,WOS:000268698700029,2009,10.1002/hbm.20699,0,0,0,0,0
000268713200008,WOS:000268713200008,2009,10.1111/j.1467-9280.2009.02402.x,0,0,0,0,0
000268719400014,WOS:000268719400014,2009,10.1080/13506280802678557,0,0,0,0,0
000268730100008,WOS:000268730100008,2009,10.1523/jneurosci.0274-09.2009,1,0,1,0,1
000268741800008,WOS:000268741800008,2009,10.1016/j.jneuroling.2009.05.001,0,0,0,0,0
000268877300081,WOS:000268877300081,2009,10.1073/pnas.0903007106,1,0,1,0,1
000268921900023,WOS:000268921900023,2009,10.1016/j.cub.2009.06.011,1,0,0,0,1
000268926200012,WOS:000268926200012,2009,10.1016/j.neuroimage.2009.04.040,1,0,0,0,1
000269015700010,WOS:000269015700010,2009,10.1007/s00213-009-1586-4,0,0,0,0,0
000269035100051,WOS:000269035100051,2009,10.1016/j.neuroimage.2009.05.096,1,0,0,1,1
000269035100080,WOS:000269035100080,2009,10.1016/j.neuroimage.2009.04.093,0,0,0,0,0
000269035100083,WOS:000269035100083,2009,10.1016/j.neuroimage.2009.05.011,0,0,0,0,0
000269035100093,WOS:000269035100093,2009,10.1016/j.neuroimage.2009.06.010,0,0,0,0,0
000269190400011,WOS:000269190400011,2009,10.3758/cabn.9.3.335,1,0,1,0,0
000269210400001,WOS:000269210400001,2009,10.1093/scan/nsp017,1,0,0,1,1
000269210400001,WOS:000269210400001,2009,10.1093/scan/nsp017,1,0,0,1,1
000269210400002,WOS:000269210400002,2009,10.1093/scan/nsp015,1,0,0,1,1
000269210400003,WOS:000269210400003,2009,10.1093/scan/nsp016,1,0,0,1,1
000269210400003,WOS:000269210400003,2009,10.1093/scan/nsp016,1,0,0,1,1
000269210400004,WOS:000269210400004,2009,10.1093/scan/nsp012,1,0,0,1,1
000269210400005,WOS:000269210400005,2009,10.1093/scan/nsp013,1,0,0,1,1
000269210400005,WOS:000269210400005,2009,10.1093/scan/nsp013,1,0,0,1,1
000269210400006,WOS:000269210400006,2009,10.1093/scan/nsp014,1,0,0,1,1
000269210400006,WOS:000269210400006,2009,10.1093/scan/nsp014,1,0,0,1,1
000269210400007,WOS:000269210400007,2009,10.1093/scan/nsp023,1,0,0,1,1
000269210400007,WOS:000269210400007,2009,10.1093/scan/nsp023,1,0,0,1,1
000269210400008,WOS:000269210400008,2009,10.1093/scan/nsp010,1,0,0,1,1
000269210400009,WOS:000269210400009,2009,10.1093/scan/nsp009,1,0,0,1,1
000269210400009,WOS:000269210400009,2009,10.1093/scan/nsp009,1,0,0,1,1
000269210400010,WOS:000269210400010,2009,10.1093/scan/nsp008,1,0,0,1,1
000269210400010,WOS:000269210400010,2009,10.1093/scan/nsp008,1,0,0,1,1
000269360700010,WOS:000269360700010,2009,10.1016/j.brainres.2009.05.075,0,0,0,0,0
000269360700014,WOS:000269360700014,2009,10.1016/j.brainres.2009.05.076,0,0,0,0,0
000269415600015,WOS:000269415600015,2009,10.1371/journal.pone.0006801,1,1,0,0,1
000269481000062,WOS:000269481000062,2009,10.1073/pnas.0812612106,1,0,1,0,1
000269498500004,WOS:000269498500004,2009,10.3389/neuro.09.014.2009,1,1,0,0,1
000269510200009,WOS:000269510200009,2009,10.1002/hbm.20707,0,0,0,0,0
000269510200011,WOS:000269510200011,2009,10.1002/hbm.20711,0,0,0,0,0
000269510200016,WOS:000269510200016,2009,10.1002/hbm.20716,0,0,0,0,0
000269518500010,WOS:000269518500010,2009,10.1523/jneurosci.2204-09.2009,1,0,1,0,1
000269652300045,WOS:000269652300045,2009,10.1111/j.1749-6632.2009.04586.x,0,0,0,0,0
000269652300058,WOS:000269652300058,2009,10.1111/j.1749-6632.2009.04592.x,0,0,0,0,0
000269668500001,WOS:000269668500001,2009,10.1080/17470910902860308,0,0,0,0,0
000269668500001,WOS:000269668500001,2009,10.1080/17470910902860308,0,0,0,0,0
000269668500002,WOS:000269668500002,2009,10.1080/17470910902941793,0,0,0,0,0
000269668500002,WOS:000269668500002,2009,10.1080/17470910902941793,0,0,0,0,0
000269668500003,WOS:000269668500003,2009,10.1080/17470910802674825,1,0,0,0,1
000269668500004,WOS:000269668500004,2009,10.1080/17470910902750186,0,0,0,0,0
000269668500004,WOS:000269668500004,2009,10.1080/17470910902750186,0,0,0,0,0
000269668500005,WOS:000269668500005,2009,10.1080/17470910902949184,1,0,0,0,1
000269668500005,WOS:000269668500005,2009,10.1080/17470910902949184,1,0,0,0,1
000269668500006,WOS:000269668500006,2009,10.1080/17470910902955884,0,0,0,0,0
000269668500006,WOS:000269668500006,2009,10.1080/17470910902955884,0,0,0,0,0
000269668500007,WOS:000269668500007,2009,10.1080/17470910903027808,0,0,0,0,0
000269668500007,WOS:000269668500007,2009,10.1080/17470910903027808,0,0,0,0,0
000269696600008,WOS:000269696600008,2009,10.1371/journal.pone.0006962,1,1,0,0,1
000269933600002,WOS:000269933600002,2009,10.1037/a0016065,0,0,0,0,0
000269938700002,WOS:000269938700002,2009,10.1016/j.lrp.2009.05.003,1,0,0,0,1
000269957900013,WOS:000269957900013,2009,10.1093/cercor/bhn251,1,0,1,0,1
000270137900001,WOS:000270137900001,2009,10.1080/17470910802507660,0,0,0,0,0
000270137900002,WOS:000270137900002,2009,10.1080/17470910802109939,0,0,0,0,0
000270137900003,WOS:000270137900003,2009,10.1080/17470910802047964,0,0,0,0,0
000270137900004,WOS:000270137900004,2009,10.1080/17470910801907168,0,0,0,0,0
000270137900004,WOS:000270137900004,2009,10.1080/17470910801907168,0,0,0,0,0
000270137900005,WOS:000270137900005,2009,10.1080/17470910802188370,0,0,0,0,0
000270137900005,WOS:000270137900005,2009,10.1080/17470910802188370,0,0,0,0,0
000270137900006,WOS:000270137900006,2009,10.1080/17470910801903530,0,0,0,0,0
000270137900006,WOS:000270137900006,2009,10.1080/17470910801903530,0,0,0,0,0
000270137900007,WOS:000270137900007,2009,10.1080/17470910801928271,0,0,0,0,0
000270137900007,WOS:000270137900007,2009,10.1080/17470910801928271,0,0,0,0,0
000270137900008,WOS:000270137900008,2009,10.1080/17470910802299987,0,0,0,0,0
000270137900008,WOS:000270137900008,2009,10.1080/17470910802299987,0,0,0,0,0
000270137900009,WOS:000270137900009,2009,10.1080/17470910802424445,0,0,0,0,0
000270137900009,WOS:000270137900009,2009,10.1080/17470910802424445,0,0,0,0,0
000270151800003,WOS:000270151800003,2009,10.1016/j.pscychresns.2009.02.008,1,0,0,0,1
000270151800006,WOS:000270151800006,2009,10.1016/j.pscychresns.2008.08.005,1,0,0,0,1
000270151800009,WOS:000270151800009,2009,10.1016/j.pscychresns.2008.10.005,0,0,0,0,0
000270151800013,WOS:000270151800013,2009,10.1016/j.pscychresns.2008.06.004,1,0,0,0,1
000270170200010,WOS:000270170200010,2009,10.1038/nn.2381,1,0,0,0,1
000270305800053,WOS:000270305800053,2009,10.1073/pnas.0908855106,1,0,1,0,1
000270331000007,WOS:000270331000007,2009,10.1038/mp.2008.54,1,0,1,0,1
000270363300031,WOS:000270363300031,2009,10.1523/jneurosci.2575-09.2009,1,0,1,0,1
000270482900006,WOS:000270482900006,2009,10.1016/j.brainres.2009.07.045,1,0,0,0,1
000270490800007,WOS:000270490800007,2009,10.1016/j.neubiorev.2009.06.002,1,0,0,0,1
000270490800010,WOS:000270490800010,2009,10.1016/j.neubiorev.2009.06.006,1,0,0,0,1
000270537500061,WOS:000270537500061,2009,10.1073/pnas.0901077106,1,0,1,0,1
000270737300009,WOS:000270737300009,2009,10.1080/00207450802336790,0,0,0,0,0
000270740200008,WOS:000270740200008,2009,10.1162/jocn.2009.21121,1,0,0,0,1
000270741300003,WOS:000270741300003,2009,10.1162/jocn.2008.21161,1,0,0,0,1
000270758700021,WOS:000270758700021,2009,10.1016/j.schres.2009.06.021,0,0,0,0,0
000270803700001,WOS:000270803700001,2009,10.1037/a0017128,1,0,0,0,1
000270803700002,WOS:000270803700002,2009,10.1037/a0016734,1,0,0,0,1
000270803700003,WOS:000270803700003,2009,10.1037/a0016927,0,0,0,0,0
000270803700004,WOS:000270803700004,2009,10.1037/a0017114,0,0,0,0,0
000270803700006,WOS:000270803700006,2009,10.1037/a0017096,0,0,0,0,0
000270803700007,WOS:000270803700007,2009,10.1037/a0016868,1,0,0,0,1
000270803700008,WOS:000270803700008,2009,10.1037/a0016676,1,0,0,0,1
000270803700009,WOS:000270803700009,2009,10.1037/a0016822,1,0,0,0,1
000270803700010,WOS:000270803700010,2009,10.1037/a0016870,1,0,0,0,1
000270803700011,WOS:000270803700011,2009,10.1037/a0016882,1,0,0,0,1
000270803700012,WOS:000270803700012,2009,10.1037/a0016808,1,0,0,0,1
000270803700013,WOS:000270803700013,2009,10.1037/a0016980,1,0,0,0,1
000270803700014,WOS:000270803700014,2009,10.1037/a0016716,1,0,0,0,1
000270803700015,WOS:000270803700015,2009,10.1037/a0016643,0,0,0,0,0
000270803700016,WOS:000270803700016,2009,10.1037/a0017112,1,0,0,0,1
000270803700017,WOS:000270803700017,2009,10.1037/a0017106,1,0,0,0,1
000270803700018,WOS:000270803700018,2009,10.1037/a0017118,1,0,0,0,1
000270803700019,WOS:000270803700019,2009,10.1037/a0017063,0,0,0,0,0
000270803700020,WOS:000270803700020,2009,10.1037/a0017115,1,0,0,0,1
000270803700021,WOS:000270803700021,2009,10.1037/a0016733,1,0,0,0,1
000270822100005,WOS:000270822100005,2009,10.3389/neuro.09.025.2009,1,1,0,0,1
000270853700021,WOS:000270853700021,2009,10.1002/hbm.20755,0,0,0,0,0
000270865600006,WOS:000270865600006,2009,10.1016/j.brainres.2009.06.044,0,0,0,0,0
000270982900014,WOS:000270982900014,2009,10.1038/jid.2009.152,0,0,0,0,0
000271067000019,WOS:000271067000019,2009,10.1016/j.neulet.2009.08.070,0,0,0,0,0
000271067100025,WOS:000271067100025,2009,10.1016/j.neuropsychologia.2009.06.017,0,0,0,0,0
000271090500003,WOS:000271090500003,2009,10.1007/s11682-008-9047-y,1,0,0,0,1
000271170700036,WOS:000271170700036,2009,10.1016/j.bbr.2009.08.009,0,0,0,0,0
000271180200011,WOS:000271180200011,2009,10.1016/j.heares.2009.08.007,1,0,0,0,1
000271216800006,WOS:000271216800006,2009,10.1016/j.biopsych.2009.06.017,1,0,0,0,1
000271216800007,WOS:000271216800007,2009,10.1016/j.biopsych.2009.06.010,1,0,0,0,1
000271245500010,WOS:000271245500010,2009,10.1037/a0016615,1,0,0,0,1
000271270100005,WOS:000271270100005,2009,10.1017/s1092852900024044,0,0,0,0,0
000271292400001,WOS:000271292400001,2009,10.1097/wnr.0b013e32832f81f4,0,0,0,0,0
000271307000011,WOS:000271307000011,2009,10.1007/s00406-009-0058-5,0,0,0,0,0
000271471400028,WOS:000271471400028,2009,10.1523/jneurosci.3070-09.2009,1,0,1,0,1
000271565300008,WOS:000271565300008,2009,10.1002/hbm.20778,0,0,0,0,0
000271565300021,WOS:000271565300021,2009,10.1002/hbm.20800,0,0,0,0,0
000271573600009,WOS:000271573600009,2009,10.1093/gerona/glp117,1,0,1,0,1
000271718200002,WOS:000271718200002,2009,10.1093/geronb/gbp072,1,0,1,0,1
000271975800005,WOS:000271975800005,2009,10.1111/j.1467-9450.2009.00775.x,0,0,0,0,0
000272031700080,WOS:000272031700080,2010,10.1016/j.neuroimage.2009.07.030,0,0,0,0,0
000272031700087,WOS:000272031700087,2010,10.1016/j.neuroimage.2009.08.057,0,0,0,0,0
000272031700088,WOS:000272031700088,2010,10.1016/j.neuroimage.2009.08.060,0,0,0,0,0
000272031700093,WOS:000272031700093,2010,10.1016/j.neuroimage.2009.08.030,1,0,0,0,1
000272031700094,WOS:000272031700094,2010,10.1016/j.neuroimage.2009.08.038,1,0,0,1,1
000272071600019,WOS:000272071600019,2009,10.1016/j.brainres.2009.09.043,1,0,0,0,1
000272288800003,WOS:000272288800003,2009,10.1177/0265407509350558,0,0,0,0,0
000272340800008,WOS:000272340800008,2009,10.1016/j.obhdp.2009.09.001,0,0,0,0,0
000272340800009,WOS:000272340800009,2009,10.1016/j.obhdp.2009.04.001,0,0,0,0,0
000272351200006,WOS:000272351200006,2009,10.1162/jocn.2008.21169,0,0,0,0,0
000272352100008,WOS:000272352100008,2010,10.1162/jocn.2009.21187,1,0,0,0,1
000272463200005,WOS:000272463200005,2009,10.1152/jn.00515.2009,1,0,0,0,1
000272463200027,WOS:000272463200027,2009,10.1152/jn.91195.2008,1,0,0,0,1
000272489200004,WOS:000272489200004,2009,10.3233/rnn-2009-0492,0,0,0,0,0
000272537900003,WOS:000272537900003,2009,10.1016/j.neuropsychologia.2009.07.001,0,0,0,0,0
000272537900005,WOS:000272537900005,2009,10.1016/j.neuropsychologia.2009.07.003,0,0,0,0,0
000272544100006,WOS:000272544100006,2009,10.1097/wco.0b013e328332c3cf,0,0,0,0,0
000272553000023,WOS:000272553000023,2009,10.1073/pnas.0909197106,1,0,1,0,1
000272599500003,WOS:000272599500003,2009,10.1016/j.biopsych.2009.06.006,0,0,0,0,0
000272599500004,WOS:000272599500004,2009,10.1016/j.biopsych.2009.07.014,1,0,0,0,1
000272685000005,WOS:000272685000005,2010,10.1093/cercor/bhp079,1,0,1,0,1
000272738100001,WOS:000272738100001,2009,10.1037/a0017672,0,0,0,0,0
000272738100002,WOS:000272738100002,2009,10.1037/a0017617,0,0,0,0,0
000272738100003,WOS:000272738100003,2009,10.1037/a0017535,1,0,0,0,1
000272738100004,WOS:000272738100004,2009,10.1037/a0017659,1,0,0,0,1
000272738100005,WOS:000272738100005,2009,10.1037/a0017734,1,0,0,0,1
000272738100006,WOS:000272738100006,2009,10.1037/a0017655,1,0,0,0,1
000272738100007,WOS:000272738100007,2009,10.1037/a0017446,1,0,0,0,1
000272738100008,WOS:000272738100008,2009,10.1037/a0017701,0,0,0,0,0
000272738100009,WOS:000272738100009,2009,10.1037/a0017444,1,0,0,0,1
000272738100010,WOS:000272738100010,2009,10.1037/a0017740,0,0,0,0,0
000272738100011,WOS:000272738100011,2009,10.1037/a0017401,1,0,0,0,1
000272738100012,WOS:000272738100012,2009,10.1037/a0017610,1,0,0,0,1
000272738100013,WOS:000272738100013,2009,10.1037/a0017702,1,0,0,0,1
000272738100014,WOS:000272738100014,2009,10.1037/a0017615,0,0,0,0,0
000272738100015,WOS:000272738100015,2009,10.1037/a0017536,0,0,0,0,0
000272738100016,WOS:000272738100016,2009,10.1037/a0017722,0,0,0,0,0
000272738100017,WOS:000272738100017,2009,10.1037/a0017616,1,0,0,0,1
000272738100018,WOS:000272738100018,2009,10.1037/a0017666,1,0,0,0,1
000272738100019,WOS:000272738100019,2009,10.1037/a0017681,1,0,0,0,1
000272738100020,WOS:000272738100020,2009,10.1037/a0017314,1,0,0,0,1
000272738100021,WOS:000272738100021,2009,10.1037/a0017650,0,0,0,0,0
000272757800016,WOS:000272757800016,2010,10.1038/npp.2009.159,1,0,1,0,1
000272763600002,WOS:000272763600002,2010,10.1016/j.addbeh.2009.09.006,1,0,0,0,1
000272808400052,WOS:000272808400052,2010,10.1016/j.neuroimage.2009.10.017,0,0,0,0,0
000272808400054,WOS:000272808400054,2010,10.1016/j.neuroimage.2009.09.068,0,0,0,0,0
000272808400055,WOS:000272808400055,2010,10.1016/j.neuroimage.2009.09.065,0,0,0,0,0
000272827800021,WOS:000272827800021,2009,10.1371/journal.pone.0008034,1,1,0,0,1
000272926200028,WOS:000272926200028,2009,10.1093/brain/awp271,1,0,0,1,1
000272996900004,WOS:000272996900004,2009,10.1177/147470490900700404,1,1,0,0,1
000273003200029,WOS:000273003200029,2009,10.1080/15622970802118356,0,0,0,0,0
000273008500001,WOS:000273008500001,2009,10.1186/1471-2202-10-145,1,1,0,0,1
000273063400003,WOS:000273063400003,2009,10.1016/j.bandc.2009.04.001,0,0,0,0,0
000273065400009,WOS:000273065400009,2009,10.2224/sbp.2009.37.9.1239,0,0,0,0,0
000273104000004,WOS:000273104000004,2009,10.1371/journal.pone.0008429,1,1,0,0,1
000273178700091,WOS:000273178700091,2009,10.1073/pnas.0908238106,1,0,1,0,1
000273231000001,WOS:000273231000001,2009,10.1093/scan/nsp022,1,0,0,1,1
000273231000002,WOS:000273231000002,2009,10.1093/scan/nsp028,1,0,0,1,1
000273231000003,WOS:000273231000003,2009,10.1093/scan/nsp033,1,0,0,1,1
000273231000004,WOS:000273231000004,2009,10.1093/scan/nsp020,1,0,0,1,1
000273231000005,WOS:000273231000005,2009,10.1093/scan/nsp025,1,0,0,1,1
000273231000005,WOS:000273231000005,2009,10.1093/scan/nsp025,1,0,0,1,1
000273231000006,WOS:000273231000006,2009,10.1093/scan/nsp021,1,0,0,1,1
000273231000006,WOS:000273231000006,2009,10.1093/scan/nsp021,1,0,0,1,1
000273231000007,WOS:000273231000007,2009,10.1093/scan/nsp018,1,0,0,1,1
000273231000007,WOS:000273231000007,2009,10.1093/scan/nsp018,1,0,0,1,1
000273231000008,WOS:000273231000008,2009,10.1093/scan/nsp029,1,0,0,1,1
000273231000008,WOS:000273231000008,2009,10.1093/scan/nsp029,1,0,0,1,1
000273231000009,WOS:000273231000009,2009,10.1093/scan/nsp019,1,0,0,1,1
000273231000010,WOS:000273231000010,2009,10.1093/scan/nsp031,1,0,0,1,1
000273231000010,WOS:000273231000010,2009,10.1093/scan/nsp031,1,0,0,1,1
000273231000011,WOS:000273231000011,2009,10.1093/scan/nsp053,1,0,0,1,1
000273231000011,WOS:000273231000011,2009,10.1093/scan/nsp053,1,0,0,1,1
000273231000012,WOS:000273231000012,2009,10.1093/scan/nsp052,1,0,0,1,1
000273231000012,WOS:000273231000012,2009,10.1093/scan/nsp052,1,0,0,1,1
000273440500014,WOS:000273440500014,2010,10.1002/ajmg.b.30964,1,0,0,0,1
000273492800021,WOS:000273492800021,2010,10.1093/brain/awp255,1,0,1,0,1
000273494700021,WOS:000273494700021,2010,10.1093/cercor/bhp117,1,0,1,0,1
000273544700013,WOS:000273544700013,2010,10.1002/hbm.20852,0,0,0,0,0
000273586900017,WOS:000273586900017,2010,10.1523/jneurosci.4089-09.2010,1,0,1,0,1
000273626400070,WOS:000273626400070,2010,10.1016/j.neuroimage.2009.10.075,0,0,0,0,0
000273626400071,WOS:000273626400071,2010,10.1016/j.neuroimage.2009.10.074,0,0,0,0,0
000273626400072,WOS:000273626400072,2010,10.1016/j.neuroimage.2009.10.070,1,0,0,0,1
000273626400073,WOS:000273626400073,2010,10.1016/j.neuroimage.2009.10.063,0,0,0,0,0
000273635100011,WOS:000273635100011,2010,10.1038/npp.2009.177,1,0,0,0,1
000273771000003,WOS:000273771000003,2009,10.1055/s-0029-1243196,0,0,0,0,0
000273779000008,WOS:000273779000008,2010,10.1371/journal.pone.0008759,1,1,0,0,1
000273808100004,WOS:000273808100004,2010,10.1007/s10539-009-9170-1,0,0,0,0,0
000273827500018,WOS:000273827500018,2010,10.1016/j.expneurol.2009.10.016,1,0,0,0,1
000273844100008,WOS:000273844100008,2010,10.1016/j.psyneuen.2009.10.006,0,0,0,0,0
000273844100012,WOS:000273844100012,2010,10.1016/j.psyneuen.2009.09.013,0,0,0,0,0
000273943700024,WOS:000273943700024,2010,10.3174/ajnr.a1789,1,0,0,1,1
000274064500001,WOS:000274064500001,2010,10.1016/j.neuroimage.2009.11.072,0,0,0,0,0
000274064500019,WOS:000274064500019,2010,10.1016/j.neuroimage.2009.11.037,1,0,0,0,1
000274064500038,WOS:000274064500038,2010,10.1016/j.neuroimage.2009.10.089,0,0,0,0,0
000274064500056,WOS:000274064500056,2010,10.1016/j.neuroimage.2009.11.012,1,0,0,0,1
000274135500021,WOS:000274135500021,2010,10.1016/j.neuropsychologia.2009.09.004,0,0,0,0,0
000274135500024,WOS:000274135500024,2010,10.1016/j.neuropsychologia.2009.09.006,1,0,0,0,1
000274181300006,WOS:000274181300006,2010,10.1111/j.1469-7610.2009.02153.x,1,0,0,0,1
000274246700015,WOS:000274246700015,2010,10.1523/jneurosci.5331-09.2010,1,0,1,0,1
000274251700017,WOS:000274251700017,2010,10.1007/s00415-009-5307-z,0,0,0,0,0
000274315600006,WOS:000274315600006,2010,10.1016/j.nlm.2009.08.003,0,0,0,0,0
000274364400001,WOS:000274364400001,2010,10.1037/a0018414,0,0,0,0,0
000274364400002,WOS:000274364400002,2010,10.1037/a0018261,1,0,0,0,1
000274364400003,WOS:000274364400003,2010,10.1037/a0018463,1,0,0,0,1
000274364400004,WOS:000274364400004,2010,10.1037/a0018464,1,0,0,0,1
000274364400005,WOS:000274364400005,2010,10.1037/a0018283,1,0,0,0,1
000274364400006,WOS:000274364400006,2010,10.1037/a0018320,1,0,0,0,1
000274364400007,WOS:000274364400007,2010,10.1037/a0018100,1,0,0,0,1
000274364400008,WOS:000274364400008,2010,10.1037/a0018244,0,0,0,0,0
000274364400009,WOS:000274364400009,2010,10.1037/a0018088,1,0,0,0,1
000274364400010,WOS:000274364400010,2010,10.1037/a0018402,1,0,0,0,1
000274364400011,WOS:000274364400011,2010,10.1037/a0018307,0,0,0,0,0
000274364400012,WOS:000274364400012,2010,10.1037/a0018253,1,0,0,0,1
000274364400013,WOS:000274364400013,2010,10.1037/a0018457,1,0,0,0,1
000274364400014,WOS:000274364400014,2010,10.1037/a0018462,1,0,0,0,1
000274364400015,WOS:000274364400015,2010,10.1037/a0018226,1,0,0,0,1
000274364400016,WOS:000274364400016,2010,10.1037/a0018306,0,0,0,0,0
000274364400017,WOS:000274364400017,2010,10.1037/a0018094,1,0,0,0,1
000274364400018,WOS:000274364400018,2010,10.1037/a0018446,0,0,0,0,0
000274364400019,WOS:000274364400019,2010,10.1037/a0018258,0,0,0,0,0
000274371700004,WOS:000274371700004,2010,10.1016/j.neuropsychologia.2009.09.025,0,0,0,0,0
000274371700014,WOS:000274371700014,2010,10.1016/j.neuropsychologia.2009.10.005,0,0,0,0,0
